Timestep  Iteration  resNorm(0)  
45  1  0.0000740533690625  
45  2  0.0000000431322666  
46  1  0.0000726423819676  
46  2  0.0000000423292170  
47  1  0.0000712809617236  
47  2  0.0000000414853281  
48  1  0.0000699695078309  
48  2  0.0000000407402978  
49  1  0.0000687019898813  
49  2  0.0000000399553074  
50  1  0.0000674795663364  
50  2  0.0000000392619824  
51  1  0.0000662962767379  
51  2  0.0000000385297402  
52  1  0.0000651538284610  
52  2  0.0000000378827127  
53  1  0.0000640464001939  
53  2  0.0000000371979697  
54  1  0.0000629760870558  
54  2  0.0000000365925805  
55  1  0.0000619372439694  
55  2  0.0000000359507947  
56  1  0.0000609322391345  
56  2  0.0000000353830045  
57  1  0.0000599556281728  
57  2  0.0000000347802206  
58  1  0.0000590099548402  
58  2  0.0000000342465011  
59  1  0.0000580899981455  
59  2  0.0000000336792496  
60  1  0.0000571126519068  
60  2  0.0000000331785466  
61  1  0.0000562681846758  
61  2  0.0000000326337435  
62  1  0.0000554392812705  
62  2  0.0000000321561839  
63  1  0.0000546270086437  
63  2  0.0000000316498200  
64  1  0.0000538360472886  
64  2  0.0000000311986362  
65  1  0.0000530631704503  
65  2  0.0000000307210083  
66  1  0.0000523113255595  
66  2  0.0000000302936824  
67  1  0.0000515768981112  
67  2  0.0000000298420163  
68  1  0.0000508622794417  
68  2  0.0000000294365154  
69  1  0.0000501524798527  
69  2  0.0000000290234844  
70  1  0.0000494803409783  
70  2  0.0000000286314431  
71  1  0.0000488171500174  
71  2  0.0000000282247883  
72  1  0.0000481705061798  
72  2  0.0000000278592478  
73  1  0.0000475376223228  
73  2  0.0000000274724515  
74  1  0.0000469208402494  
74  2  0.0000000271251265  
75  1  0.0000463170131737  
75  2  0.0000000267569540  
76  1  0.0000457282754528  
76  2  0.0000000264258854  
77  1  0.0000451516315064  
77  2  0.0000000260749393  
78  1  0.0000445891039429  
78  2  0.0000000257588561  
79  1  0.0000440378631925  
79  2  0.0000000254239006  
80  1  0.0000434998389246  
80  2  0.0000000251217414  
81  1  0.0000429723553497  
81  2  0.0000000248016799  
82  1  0.0000424572604882  
82  2  0.0000000245125050  
83  1  0.0000419520204044  
83  2  0.0000000242063528  
84  1  0.0000414584079028  
84  2  0.0000000239293138  
85  1  0.0000409740195210  
85  2  0.0000000236361761  
86  1  0.0000405005586129  
86  2  0.0000000233705012  
87  1  0.0000400357438853  
87  2  0.0000000230895628  
88  1  0.0000395812128664  
88  2  0.0000000228345491  
89  1  0.0000391347980997  
89  2  0.0000000225650648  
90  1  0.0000386980740079  
90  2  0.0000000223200704  
91  1  0.0000382689781211  
91  2  0.0000000220613555  
92  1  0.0000378490235262  
92  2  0.0000000218257887  
93  1  0.0000374362473037  
93  2  0.0000000215772113  
94  1  0.0000370321039555  
94  2  0.0000000213505273  
95  1  0.0000366347253261  
95  2  0.0000000211115051  
96  1  0.0000362455106097  
96  2  0.0000000208932039  
97  1  0.0000358626794181  
97  2  0.0000000206632012  
98  1  0.0000354875756463  
98  2  0.0000000204528202  
99  1  0.0000351185020690  
99  2  0.0000000202313390  
100  1  0.0000347567489762  
100  2  0.0000000200284482  
